512,1024,2048,4096
0.46330706381779846,1.0,0.012733941021998086,0.08334847878662519
0.35473108382031404,0.015035287211588533,0.32164459917223254,0.14537052709439616
0.24860134051306024,0.00799579108570536,0.18646130814872525,0.19033413381819034
0.2657379125948098,0.007453770814011055,0.20900144162260906,0.18560874512113323
0.22139225699124826,0.010209205958720748,0.1863294474101904,0.18008335118978147
0.16988508171276864,0.009955270741691271,0.20728439965962056,0.17083067814793343
0.24990237765259513,0.008800797781725135,0.19399554807352803,0.22293224849983628
0.14226152187773627,0.010069918496187083,0.19888037376218348,0.16155213050612827
0.20000129057013738,0.010349856269812371,0.24812148048088478,0.1649952913516008
0.2341297610318467,0.008331305377232158,0.209733203272067,0.2840316539778031
0.17688567815740705,0.011707486319370602,0.29081481107693213,0.2875189275158585
0.21620142605161857,0.010378806010509374,0.17800215301256359,0.34107807991600253
0.2563490815921663,0.011952233399290742,0.2752432757901031,0.28611585294074854
0.2990893188441876,0.012683852419644483,0.2865532831289492,0.4988000080029082
0.27734087183384193,0.012948856166831514,0.3080286455841752,0.3998032276470197
0.26085164824854323,0.02047392974573179,0.24370040868403975,0.4734044353362743
0.2670794715281074,0.01316798956235583,0.41639380817893074,1.0
0.34762290837977183,0.015184630993324762,0.5276100323433688,0.9506362305454414
0.5128193702091273,0.019703342287850704,0.4642286636096694,0.5117270283804968
0.4286365998341239,0.017908850376247794,0.9060013004592014,0.3632319481695093
0.4359978746927476,0.03167793453225728,1.0,0.2802190264261798
0.39635717979267526,0.049021280812871014,0.5362303495699474,0.29079518803070714
1.0,0.039733608045942635,0.7290910638667091,0.20776621509651896
0.794395177233523,0.02753045257310579,0.28213080301938287,0.17376850222639859
0.7548374394744481,0.02651770486538692,0.29292776611639715,0.17930294750311215
0.46046519740957487,0.01839403145541222,0.3116743225480135,0.14235472429082097
0.39994595393609683,0.011758202384228119,0.2020252475903047,0.12814156186036021
0.3883393691860456,0.010052201951263239,0.18378604514296382,0.11185838883419064
0.22599738669584896,0.011438089978409942,0.14921787825573166,0.1119205335600134
0.14892832984904708,0.008944282861760279,0.13586256639298022,0.11672762339870206
0.1838346171101593,0.00886532735010404,0.1348884204129403,0.10604936910457198
0.1918631569433121,0.004483312733735117,0.14045553111763134,0.09016023748482146
0.12143401099469298,0.006903286247015894,0.09465137853817349,0.07763815333120454
0.09706570503186958,0.005395733692702716,0.08399066206742857,0.052163897056270364
0.15219865932206045,0.004830880758166344,0.06818766422690731,0.055909513790407844
0.10504500977267596,0.004811745220409721,0.08366074962947968,0.06668264686872481
0.09657990098744411,0.005145134219792362,0.09057713003871369,0.06497672838063015
0.10194387482626348,0.0026047473835796035,0.06844213704782892,0.05291873769612137
0.10041360423941835,0.00426318236709584,0.06329738943607419,0.05556768704999602
0.08360092540996421,0.004189374997744144,0.06401406383117744,0.05417861839673762
0.0626492208056664,0.0028663942777464244,0.06420825585756525,0.05320788888472169
