1e-06,3.0,0.0,0.0,0.0,3.0,0.0
8.875040245764833,2.7705262731680853,1066.261510960126,0.0,0.0,2.7705262731680853,1066.261510960126
17.750079491529668,2.505350681825508,3685.038416081107,0.0,0.0,2.505350681825508,3685.038416081107
26.625118737294503,2.225682299235814,4601.300498320192,0.0,0.0,2.225682299235814,4601.300498320192
35.50015798305933,1.8062039776719805,15419.250129323662,0.0,0.0,1.8062039776719805,15419.250129323662
44.37519722882416,1.2382108787701271,44411.265910135415,0.0,0.0,1.2382108787701271,44411.265910135415
53.250236474589,0.3542878174316141,25278.53353060633,0.0,0.0,0.3542878174316141,25278.53353060633
62.125275720353834,0.18699587372130327,5972.812117491718,0.0,0.0,0.18699587372130327,5972.812117491718
71.00031496611867,0.13677902768616573,2623.0633741690785,0.0,0.0,0.13677902768616573,2623.0633741690785
79.8753542118835,0.1108785151605749,1555.3563204774541,0.0,0.0,0.1108785151605749,1555.3563204774541
88.75039345764833,0.094684221769487,1055.5412098891386,0.0,0.0,0.094684221769487,1055.5412098891386
97.62543270341317,0.0864992821836304,770.5185550658969,0.0,0.0,0.0864992821836304,770.5185550658969
106.500471949178,0.07939974175957655,617.7502603653044,0.0,0.0,0.07939974175957655,617.7502603653044
115.37551119494283,0.07413719497365835,487.7044601001091,0.0,0.0,0.07413719497365835,487.7044601001091
124.25055044070767,0.06944012339881658,401.19604177162466,0.0,0.0,0.06944012339881658,401.19604177162466
133.1255896864725,0.06661561029792394,340.1549738059163,0.0,0.0,0.06661561029792394,340.1549738059163
